CeA_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000021235	2.29337192881665	9.89381234437239	-2.10905619247342	7.60044041555574	0.963287018658198	-7.88763668873152	3142	0.530553787396563	12	84408431	84420570	protein_coding	Coq6
ENSMUSG00000103046	3.14031839987009	12.4468716844566	-1.98680044242242	9.3065532845865	0.963236734153765	-9.51626555098467	1639	0.454545454545455	1	39031759	39033397	TEC	Gm37309
ENSMUSG00000110269	9.65436221784211	34.1658393750198	-1.82330171013954	24.5114771571777	0.963231441048035	-24.5791973333761	853	0.388042203985932	8	103506822	103507674	TEC	Gm45258
ENSMUSG00000035834	9.67674434569724	2.22130038009847	2.12311724965562	7.45544396559877	0.963210268625116	7.75185600872258	3936	0.428607723577236	13	81821962	81859132	protein_coding	Polr3g
ENSMUSG00000025038	2.01526306084067	9.12872701233889	-2.17944552036481	7.11346395149822	0.963173216885007	-7.43984893432003	2554	0.361002349256069	X	16998288	17185607	protein_coding	Efhc2
ENSMUSG00000119073	403.940348301264	122.968189818109	1.71585710096849	280.972158483155	0.963046182347492	280.977397682223	79	0.40506329113924	7	59119782	59119860	snoRNA	Gm25175
ENSMUSG00000087006	57.6816932293379	16.749115509708	1.78402860361007	40.9325777196299	0.963035596136033	40.9714373293401	1392	0.660919540229885	2	93786155	93787546	protein_coding	Gm13889
ENSMUSG00000021363	0.542358467585572	5.7580599947758	-3.40826421086069	5.21570152719023	0.963017070265979	-6.23055433743807	7592	0.433746048472076	13	41178484	41233182	protein_coding	Mak
ENSMUSG00000024642	29.2462666045846	98.3033847155187	-1.74898862029188	69.0571181109342	0.96286621675268	-69.0792626117377	5702	0.448439144159944	19	14425514	14575415	protein_coding	Tle4
ENSMUSG00000041235	2.09075137105525	9.23108803443793	-2.14247919401086	7.14033666338269	0.962622733889109	-7.45483901658624	13786	0.517408965617293	4	8690406	8867659	protein_coding	Chd7
ENSMUSG00000030222	50.1317163700096	14.5841804035465	1.78131931635209	35.547535966463	0.96261214767765	35.5921397473346	2731	0.472720615159282	6	137031823	137147495	protein_coding	Rerg
ENSMUSG00000103525	7.36092014807832	26.1831607693015	-1.83068124050514	18.8222406212232	0.962500992457324	-18.9110585586202	1818	0.345434543454345	1	80303894	80305711	TEC	Gm37262
ENSMUSG00000113349	16.5649990812458	4.4664308025888	1.89094380752659	12.098568278657	0.962463940717216	12.2454490679823	1740	0.405172413793103	12	36196182	36197921	TEC	Gm48369
ENSMUSG00000074467	5.68278753970182	20.685421836122	-1.86394369463688	15.0026342964202	0.962379251025539	-15.1179800875944	1268	0.489747634069401	3	89260936	89262205	pseudogene	Gm10702
ENSMUSG00000105985	3.51329819616865	13.5273402533014	-1.94498026672779	10.0140420571327	0.962172819902078	-10.2011757440005	7325	0.392081911262799	5	132044449	132051773	TEC	Gm42993
ENSMUSG00000035551	7.60169628167937	1.49453646086625	2.34662329130277	6.10715982081312	0.962085483657536	6.54247980113342	3250	0.54	4	45809468	45826923	protein_coding	Igfbpl1
ENSMUSG00000025597	2.58497972748235	10.5710098445758	-2.03188833195096	7.9860301170934	0.962040492258833	-8.24046401755637	3584	0.390625	X	113384030	113470526	protein_coding	Klhl4
ENSMUSG00000031297	0.514698185738708	5.64795755559921	-3.45593064449101	5.1332593698605	0.961950509461426	-6.1881991223451	3784	0.470401691331924	X	100122816	100129626	protein_coding	Slc7a3
ENSMUSG00000062198	3.28029116583124	12.7694909721494	-1.96080523388947	9.48919980631818	0.961945216355697	-9.68966821565513	5021	0.4052977494523	12	55092446	55126895	protein_coding	2700097O09Rik
ENSMUSG00000109606	2.66092119658121	10.7619870704918	-2.01594678808193	8.10106587391064	0.961924043932778	-8.34813211118616	2708	0.426883308714919	8	47677494	47680201	TEC	Gm45537
ENSMUSG00000056698	15.3252830585121	4.09318272287808	1.90461874442366	11.232100335634	0.96186052666402	11.3924383040401	3560	0.48876404494382	6	72542905	72575396	protein_coding	Elmod3
ENSMUSG00000034310	20.965949858821	5.84577986158918	1.84258078596519	15.1201699972318	0.961759957655154	15.2320269399052	6481	0.489430643419225	5	127858694	128510141	protein_coding	Tmem132d
ENSMUSG00000103614	1.96919439785254	8.82712830784228	-2.1643386279746	6.85793390998974	0.961685854174937	-7.19135725787074	2091	0.435198469631755	1	134727633	134729723	TEC	Gm37949
ENSMUSG00000026095	7.29447542146694	1.37676969892724	2.40551698035634	5.9177057225397	0.961680561069207	6.38793808371385	3528	0.410430839002268	1	53383776	53391911	protein_coding	Asnsd1
ENSMUSG00000041710	17.6561802846146	4.84368119048197	1.86599745039635	12.8124990941326	0.961667328304883	12.9476669528543	5014	0.423613881132828	X	143164667	143471176	protein_coding	Trpc5
ENSMUSG00000052551	5.80870302648534	20.7416223789582	-1.83624076584704	14.9329193524729	0.961662035199153	-15.0453933327653	13114	0.439225255452188	13	8252902	8818783	protein_coding	Adarb2
ENSMUSG00000001773	1.60342113937292	7.86843183446718	-2.29492273778475	6.26501069509426	0.961535000661638	-6.6721083161207	3210	0.367601246105919	7	86368185	86425151	protein_coding	Folh1
ENSMUSG00000109385	0.471119620813462	5.55748683960563	-3.56026730430574	5.08636721879217	0.961532354108773	-6.2085936219495	4370	0.412356979405034	8	9420957	9425326	TEC	Gm44518
ENSMUSG00000103804	8.81081059752424	30.4876909991261	-1.79088023244716	21.6768804016019	0.961490009262935	-21.7507332279241	701	0.406562054208274	1	38115376	38116386	lncRNA	Gm37062
ENSMUSG00000070858	53.8548176408214	15.9729980496169	1.75344028377665	37.8818195912045	0.961407966124123	37.9223787277293	669	0.684603886397608	5	34140777	34142357	protein_coding	Gm1673
ENSMUSG00000024186	2.20270264938106	9.46966159821341	-2.10403811770679	7.26695894883235	0.96137356093688	-7.56542588125598	4206	0.552781740370899	17	26421925	26430298	protein_coding	Rgs11
ENSMUSG00000077222	382.124410624192	117.751357522796	1.69829872958419	264.373053101396	0.961098319438931	264.378507872196	132	0.5	5	108053043	108053174	snoRNA	Gm22270
ENSMUSG00000024181	31.3294547840952	9.15132832921727	1.77546659010665	22.178126454878	0.960852190022496	22.2490803104565	1380	0.578985507246377	17	26342474	26345587	protein_coding	Mrpl28
ENSMUSG00000108359	18.2860379468297	5.07548954839636	1.84912363183196	13.2105483984334	0.960809845176657	13.3393345858461	957	0.359456635318704	7	116009082	116010038	TEC	C430039J01Rik
ENSMUSG00000110320	2.3707885110028	9.84425213744238	-2.05391463828095	7.47346362643958	0.960651052004764	-7.7505628129227	2171	0.414555504375864	7	12594811	12602510	lncRNA	Gm31152
ENSMUSG00000020656	14.3100777403432	3.85843498652959	1.89094380752659	10.4516427538136	0.960645758899034	10.6213231160985	5539	0.487994222783896	12	24622282	24667390	protein_coding	Grhl1
ENSMUSG00000034171	10.5120895734227	2.60408765519841	2.01319955757758	7.90800191822426	0.960434034669843	8.16023693266741	7834	0.5	4	115824342	115875123	protein_coding	Faah
ENSMUSG00000045903	4.97773874021961	17.8506047308493	-1.84241053308724	12.8728659906297	0.960431388116978	-13.004043808952	4136	0.562862669245648	19	5034383	5040344	protein_coding	Npas4
ENSMUSG00000053310	861.49070042432	266.095376755746	1.69489177836892	595.395323668573	0.960277888050814	595.397736059305	1453	0.523055746730902	9	37455788	37464200	protein_coding	Nrgn
ENSMUSG00000034639	5.24904665342591	18.7134593683536	-1.83394895433905	13.4644127149277	0.96024348286357	-13.5887371939054	1765	0.469688385269122	6	108042006	108054083	protein_coding	Setmar
ENSMUSG00000026514	44.9027861058851	13.4187752029794	1.74255196763391	31.4840109029056	0.960219663887786	31.5321967185	2751	0.537259178480552	1	181180193	181288206	protein_coding	Cnih3
ENSMUSG00000045237	21.6417884314265	6.21585091128103	1.79979591946839	15.4259375201454	0.960217017334921	15.5305767351752	1094	0.488117001828154	X	69429483	69433023	protein_coding	Eola1
ENSMUSG00000020182	26.9982908457426	7.83953220898236	1.78402860361007	19.1587586367602	0.960211724229191	19.2416420962488	4461	0.426810132257341	11	11764101	11848144	protein_coding	Ddc
ENSMUSG00000102919	0.264898705990071	5.24972277169952	-4.30872853730978	4.98482406570945	0.96011380177319	-6.58890071061203	3886	0.375193000514668	3	84781198	84785083	TEC	Gm37726
ENSMUSG00000085584	2.25744818306451	9.4683109119207	-2.06841420797607	7.21086272885619	0.96000529310573	-7.50165839199338	4104	0.499756335282651	X	141882590	141887293	protein_coding	Rtl9
ENSMUSG00000063600	3.69665922244703	13.7216838099643	-1.89216356828434	10.0250245875173	0.96	-10.2020292564503	4177	0.458223605458463	3	29136172	29745358	protein_coding	Egfem1
ENSMUSG00000113392	33.006697281841	9.73395490544152	1.76166079058162	23.2727423763994	0.959857086145296	23.3393227506569	499	0.392785571142285	12	54726096	54726594	processed_pseudogene	Gm36262
ENSMUSG00000112944	0.528301961240654	5.48418562750511	-3.37584273316832	4.95588366626445	0.959576551541617	-5.99642369022004	3897	0.357197844495766	13	32279262	32283158	TEC	Gm48885
ENSMUSG00000114016	5.36942965748279	18.8209137024141	-1.80949591061451	13.4514840449313	0.959550086012968	-13.5726452271313	1342	0.378539493293592	13	65437267	65438608	TEC	Gm47258
ENSMUSG00000045410	9.33243963152601	31.4920182825389	-1.75466004453441	22.1595786510129	0.959462749768427	-22.2289396477275	3640	0.422527472527473	13	4640749	4659173	protein_coding	Akr1e1
ENSMUSG00000063445	2.11646645382146	8.98796021184022	-2.08633611597333	6.87149375801876	0.959251025539235	-7.18124117790967	3891	0.469802107427397	16	4527923	4537220	protein_coding	Nmral1
ENSMUSG00000075284	0.349184657896002	5.27244884430428	-3.91641111453102	4.92326418640828	0.959224560010586	-6.29100995605574	5896	0.491180461329715	2	73259954	73360078	protein_coding	Wipf1
ENSMUSG00000103569	8.08003431300954	27.4506696893801	-1.76440802108597	19.3706353763706	0.959094878920206	-19.4508264747073	1911	0.407116692830979	1	131842267	131844177	TEC	Gm38067
ENSMUSG00000021662	27.3925071558537	8.08656805040214	1.76018186165571	19.3059391054516	0.959081646155882	19.3860136420437	7328	0.463700873362445	13	98035977	98342947	protein_coding	Arhgef28
ENSMUSG00000027803	1.29239971309154	6.91133203288223	-2.4189114550602	5.61893231979068	0.958981077147016	-6.11747766990692	4779	0.464532328939109	3	57363070	57483331	protein_coding	Wwtr1
ENSMUSG00000001542	1.46637659754618	7.31453029789039	-2.31850955810236	5.84815370034421	0.958973137488421	-6.2909767344874	9828	0.404863654863655	13	75854876	75920483	protein_coding	Ell2
ENSMUSG00000033966	14.7892923768081	4.07072187784582	1.86119646413253	10.7185704989623	0.958965197829827	10.8789616149394	3341	0.456749476204729	17	80830979	80885242	protein_coding	Cdkl4
ENSMUSG00000015396	4.8027824485727	16.9965752256368	-1.82330171013954	12.1937927770641	0.95887521503242	-12.3293556772517	2572	0.523716951788491	13	43938251	43956608	protein_coding	Cd83
ENSMUSG00000109849	3.14639746758252	11.8771109472815	-1.91641111453102	8.73071347969895	0.958856689162366	-8.93856752642698	1963	0.420275089149261	14	27560122	27598174	lncRNA	Gm45645
ENSMUSG00000102863	1.47848670948282	7.32510689078073	-2.30872853730978	5.84662018129791	0.958732301177716	-6.28595219543933	2785	0.345780969479354	17	71673047	71675831	TEC	Gm37639
ENSMUSG00000040055	2.30978991356189	9.44564928520556	-2.03188833195096	7.13585937164367	0.958695249437608	-7.41950531810533	2674	0.495886312640239	14	57360760	57371068	protein_coding	Gjb6
ENSMUSG00000032333	31.2845971286379	9.42239281826444	1.7312871415381	21.8622043103735	0.958586740770147	21.9306482456622	3093	0.552214678305852	9	58160447	58169803	protein_coding	Stoml1
ENSMUSG00000001520	16.4396545884069	4.65426579508521	1.82055447963519	11.7853887933217	0.958499404525605	11.9251753707471	3757	0.516369443705084	6	128376259	128393390	protein_coding	Nrip2
ENSMUSG00000047496	1.3271636294247	6.94542553602284	-2.38771683345661	5.61826190659814	0.958457059679767	-6.10459323197736	8532	0.46179090482888	1	105204639	105284435	protein_coding	Rnf152
ENSMUSG00000032511	24.0787604008295	7.09410278092607	1.76306898497443	16.9846576199035	0.958414714833929	17.075918912642	8764	0.536741214057508	9	119312474	119408082	protein_coding	Scn5a
ENSMUSG00000024810	9.98721358328746	32.9875164785794	-1.72376603658862	23.000302895292	0.958285033743549	-23.0648065811112	2886	0.425155925155925	19	29902514	29938118	protein_coding	Il33
ENSMUSG00000046402	1.94079255557582	8.4250829901774	-2.11804497570067	6.48429043460158	0.95826386132063	-6.82144683768454	2652	0.523001508295626	9	98305014	98328628	protein_coding	Rbp1
ENSMUSG00000074178	1.60692533792915	7.58233452671764	-2.23833920941838	5.97540918878849	0.958224163027656	-6.38088374677658	3203	0.530440212300968	8	87472081	87475283	lncRNA	Gm10638
ENSMUSG00000113065	4.86046994484863	16.8989584914052	-1.7977666180324	12.0384885465566	0.958001852587005	-12.1719830470834	4024	0.410039761431412	13	9394438	9398461	TEC	Gm48870
ENSMUSG00000029034	3.02072622865886	11.4027235683959	-1.91641111453102	8.38199733973706	0.957948921529708	-8.59828535018798	3067	0.532442125855885	4	155954003	155973560	protein_coding	Ints11
ENSMUSG00000039934	0.296229171648177	5.12514901448139	-4.11280832733452	4.82891984283322	0.957850999073707	-6.34300080292448	10425	0.428585131894484	5	21391253	21520130	protein_coding	Gsap
ENSMUSG00000026176	1.23502864004489	6.70165569584597	-2.43997307058803	5.46662705580108	0.957697499007543	-5.98644134293582	3334	0.577384523095381	1	74430668	74436444	protein_coding	Ctdsp1
ENSMUSG00000022571	15.3755992752414	4.35301881805704	1.82055447963519	11.0225804571844	0.957668386926029	11.1719156167787	1339	0.511575802837939	15	75788326	75793409	protein_coding	Pycrl
ENSMUSG00000077274	177.191178696932	55.7388598109955	1.66855138619014	121.452318885937	0.957607516210136	121.463779895488	122	0.483606557377049	1	86015023	86015144	snoRNA	Gm22786
ENSMUSG00000026890	5.35586041351413	18.3978838002578	-1.78034956495499	13.0420233867437	0.957581050681487	-13.16297909266	4805	0.54318418314256	2	35971965	35995420	protein_coding	Lhx6
ENSMUSG00000072809	2.23296392945209	9.13147729162678	-2.03188833195096	6.89851336217468	0.957528119624189	-7.19152673648795	2766	0.541576283441793	11	68948544	68951309	lncRNA	9330160F10Rik
ENSMUSG00000047935	6.93663323097988	23.173371943755	-1.74016047483929	16.2367387127751	0.957364033346566	-16.3297226707965	7420	0.5044474393531	8	12435771	12486768	lncRNA	Sox1ot
ENSMUSG00000108912	5.23510614414688	17.9501454911636	-1.77770484369943	12.7150393470167	0.957342860923647	-12.838709440886	5899	0.42397016443465	8	8679175	8685073	TEC	E230020D15Rik
ENSMUSG00000035125	2.75520313548633	10.6480484530236	-1.95035844645436	7.89284531753732	0.957332274712187	-8.13024632321965	7846	0.440606678562325	6	81900650	81936896	protein_coding	Gcfc2
ENSMUSG00000107970	1.13369644435839	6.41926453455769	-2.50137361525218	5.2855680901993	0.957247585020511	-5.84757214570396	2724	0.343979441997063	6	148952623	148955346	TEC	Gm49058
ENSMUSG00000112393	3.82959959627014	13.7332777467993	-1.84241053308724	9.90367815052912	0.957096731507212	-10.0735950624243	1344	0.383928571428571	12	55861969	55863312	TEC	Gm48655
ENSMUSG00000024132	2.90379794492924	10.9613393462687	-1.91641111453102	8.05754140133947	0.957006748709806	-8.28230674354661	2127	0.525622943112365	17	24645615	24658322	protein_coding	Eci1
ENSMUSG00000087120	9.82176354437166	2.49546454933631	1.97667368155247	7.32629899503535	0.956967050416832	7.5882735722955	2725	0.460550458715596	11	62435063	62441867	lncRNA	Gm12279
ENSMUSG00000003657	6.49647738740767	21.7363736563164	-1.74238171475597	15.2398962689087	0.956866481407966	-15.3391763901135	1743	0.505450372920252	8	110864134	110894842	protein_coding	Calb2
ENSMUSG00000025289	2.44396099591029	9.68681039450349	-1.98680044242242	7.2428493985932	0.956850602090777	-7.51040900408971	2106	0.35375118708452	X	154106914	154123750	protein_coding	Prdx4
ENSMUSG00000029314	2.35156224209575	9.43154077245693	-2.00387395578136	7.07997853036118	0.956728860658992	-7.35809804372258	3502	0.49114791547687	5	100993579	101046968	protein_coding	Gpat3
ENSMUSG00000040429	2.61932918950996	10.1965035259482	-1.96080523388947	7.57717433643823	0.956596533015747	-7.82676996531944	3144	0.389312977099237	5	3940581	3943933	protein_coding	Mterf1a
ENSMUSG00000005481	5.99066753527109	0.942239281826444	2.66855138619014	5.04842825344464	0.956588593357152	5.7103234874143	5155	0.539088263821533	8	84441806	84453521	protein_coding	Ddx39a
ENSMUSG00000028936	43.1419983923891	13.3486595611551	1.6923981281445	29.793338831234	0.956419213973799	29.8413681009578	2911	0.50223290965304	4	152410199	152418528	protein_coding	Rpl22
ENSMUSG00000048755	3.34491103648226	12.2318885810134	-1.87060742491789	8.88697754453114	0.956379515680826	-9.08171470676979	2462	0.507717303005687	15	83430998	83447988	protein_coding	Mcat
ENSMUSG00000085665	5.96751519697052	0.938597777355617	2.66855138619014	5.0289174196149	0.956305412200609	5.6930814954683	3105	0.441545893719807	11	23017998	23025574	lncRNA	Gm12059
ENSMUSG00000103898	5.93198062703082	19.7797852773117	-1.7374409734857	13.8478046502809	0.956151912134445	-13.9563747000676	2603	0.513638109873223	12	112657420	112660022	TEC	Gm30238
ENSMUSG00000047749	2.20494938810952	8.91782771936717	-2.01594678808193	6.71287833125765	0.956056636231309	-7.00904964618217	6536	0.460067319461444	6	38264331	38276194	protein_coding	Zc3hav1l
ENSMUSG00000113505	2.0728883839658	8.6072780468737	-2.05391463828095	6.53438966290791	0.956001058621146	-6.8495849223192	2483	0.424083769633508	13	69143656	69146138	TEC	Gm48593
ENSMUSG00000084790	5.03126281269509	17.0929389952445	-1.76440802108597	12.0616761825494	0.955604075691412	-12.1900438062196	1023	0.468230694037146	16	3850703	3855711	lncRNA	Gm15879
