control_mean	morphine_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	gene	mgi_symbol
ENSMUSG00000106940	4.51226435537559	11.8863145040151	-1.3973779623112	7.37405014863947	0.911794746421101	-7.50528352323899	3260	0.461656441717791	5	121319800	121323059	TEC	ENSMUSG00000106940	Gm42930
ENSMUSG00000087381	14.1697597095961	5.52527753648407	1.35869645480271	8.644482173112	0.911770298535843	8.75060729878473	1661	0.469596628537026	4	156106465	156116120	lncRNA	ENSMUSG00000087381	Gm16008
ENSMUSG00000111374	16.2541235342811	39.4367108144262	-1.27873346581258	23.1825872801451	0.911737701355499	-23.2178274668009	724	0.366022099447514	10	48970102	48970825	processed_pseudogene	ENSMUSG00000111374	Gm50490
ENSMUSG00000045690	11.0601366906199	4.15299769720484	1.41314423882509	6.90713899341503	0.911707820606851	7.05021600478162	3192	0.444548872180451	12	75677370	75716311	protein_coding	ENSMUSG00000045690	Wdr89
ENSMUSG00000024174	2.79232760032734	8.1298914093521	-1.54176787164637	5.33756380902476	0.91165620840464	-5.55577497613537	5268	0.397114654517844	17	55958951	56019628	protein_coding	ENSMUSG00000024174	Pot1b
ENSMUSG00000107795	47.7596811640403	19.8646882859308	1.26558705041123	27.8949928781095	0.911626327655991	27.9236877623989	308	0.49025974025974	6	90770878	90771457	lncRNA	ENSMUSG00000107795	Gm44105
ENSMUSG00000002504	7.04181542383381	2.31229175815068	1.6066239682463	4.72952366568313	0.91161546192921	4.99496092873611	2646	0.608465608465608	17	24858260	24869301	protein_coding	ENSMUSG00000002504	Slc9a3r2
ENSMUSG00000056899	3.21178641889179	8.90585733925283	-1.47137854375498	5.69407092036104	0.911514953956483	-5.88110520779247	1832	0.457423580786026	12	41074089	42002371	protein_coding	ENSMUSG00000056899	Immp2l
ENSMUSG00000032842	4.86327675174864	1.1898724216388	2.03112179677421	3.67340433010984	0.911330236601201	4.19754155736439	6856	0.540256709451575	17	46614147	46639278	protein_coding	ENSMUSG00000032842	Abcc10
ENSMUSG00000020224	6.29496393640048	15.8966082630496	-1.33644896366887	9.60164432664916	0.91120256431152	-9.69420804439257	2181	0.473177441540578	10	120062975	120068487	protein_coding	ENSMUSG00000020224	Llph
ENSMUSG00000039405	4.4256205747264	11.6400288319117	-1.39514295792789	7.21440825718529	0.911142802814223	-7.34806847915825	3767	0.435890629147863	7	89156991	89176395	protein_coding	ENSMUSG00000039405	Prss23
ENSMUSG00000068114	1.65002600095619	5.71912880170751	-1.79330663864234	4.06910280075132	0.911112922065575	-4.44674558562562	5349	0.511871377827631	15	82012123	82026404	protein_coding	ENSMUSG00000068114	Ccdc134
ENSMUSG00000021706	21.6017806699596	8.78324775289627	1.29832383682323	12.8185329170633	0.91098796620759	12.8841154500842	7082	0.394521321660548	13	92623616	92667376	protein_coding	ENSMUSG00000021706	Zfyve16
ENSMUSG00000108455	2.52099088235209	7.48968538629783	-1.57091421730589	4.96869450394574	0.910928204710293	-5.21111279398886	2723	0.436650752846126	7	122062661	122065383	TEC	ENSMUSG00000108455	Gm44745
ENSMUSG00000029287	6.14320604776675	15.5801476752399	-1.34264522963277	9.43694162747311	0.910925488278597	-9.53197584412542	6545	0.482505729564553	5	107254436	107437495	protein_coding	ENSMUSG00000029287	Tgfbr3
ENSMUSG00000104488	19.0215281877471	7.69185846703787	1.30622903490858	11.3296697207092	0.910526172819384	11.4047205258171	1856	0.408405172413793	1	80706526	80708381	TEC	ENSMUSG00000104488	Gm38062
ENSMUSG00000107433	16.8930886378814	6.75609981456128	1.3221705787776	10.1369888233201	0.910357754054274	10.2228507493508	2264	0.33613074204947	6	45303336	45305599	TEC	ENSMUSG00000107433	Gm43882
ENSMUSG00000005087	2.74979982459626	7.97597332692677	-1.53633398559575	5.22617350233051	0.910355037622579	-5.4473123273554	6776	0.462367178276269	2	102641486	102732010	protein_coding	ENSMUSG00000005087	Cd44
ENSMUSG00000026385	26.2062498051537	62.3879731961794	-1.25135702688128	36.1817233910257	0.910143155950344	-36.2033562249886	1422	0.485935302390999	1	120041010	120048808	protein_coding	ENSMUSG00000026385	Dbi
ENSMUSG00000033685	0.841893363773039	4.23120608026742	-2.32935953888255	3.38931271649439	0.909578138157716	-4.11258514216711	6989	0.540706825010731	7	100142544	100151227	protein_coding	ENSMUSG00000033685	Ucp2
ENSMUSG00000104136	8.26569316393104	20.2593509671083	-1.29338024177698	11.9936578031772	0.909485779480075	-12.0631944338775	1661	0.415412402167369	1	54557769	54559429	TEC	ENSMUSG00000104136	Gm36955
ENSMUSG00000112409	28.4525760126198	11.8342823831077	1.26558705041123	16.618293629512	0.909393420802434	16.6664151436009	517	0.323017408123791	10	32155173	32155689	TEC	ENSMUSG00000112409	C030006N10Rik
ENSMUSG00000060143	65.0564305585847	27.5600179822824	1.23911483905004	37.4964125763022	0.909379838643957	37.5168810227693	407	0.535626535626536	14	105919259	105919665	lncRNA	ENSMUSG00000060143	Gm10076
ENSMUSG00000020895	20.0574380500942	8.19351885959748	1.29158225894417	11.8639191904967	0.90936082362209	11.9340170642686	1369	0.513513513513513	11	68961632	68964119	protein_coding	ENSMUSG00000020895	Tmem107
ENSMUSG00000032123	12.3120042303951	4.76365858263101	1.36992371022597	7.54834564776413	0.909330942873441	7.67164995225661	3425	0.493430656934307	9	44237316	44245197	protein_coding	ENSMUSG00000032123	Dpagt1
ENSMUSG00000020307	28.072484348329	11.6761908245548	1.26558705041123	16.3962935237743	0.909330942873441	16.4450646669428	1572	0.624681933842239	10	79518029	79524232	protein_coding	ENSMUSG00000020307	Cdc34
ENSMUSG00000002379	26.9413586053561	63.4990890507532	-1.23691329011795	36.5577304453972	0.909295629261402	-36.5786496443703	1092	0.576923076923077	17	57024767	57029141	protein_coding	ENSMUSG00000002379	Ndufa11
ENSMUSG00000031357	63.403295998177	26.8918252876886	1.23739015858058	36.5114707104884	0.909295629261402	36.5324325476337	2351	0.468311356869417	X	161640053	161671443	protein_coding	ENSMUSG00000031357	Syap1
ENSMUSG00000024645	3.42521517787601	9.31501951147536	-1.44336416758538	5.88980433359935	0.909290196398012	-6.06408238799203	3722	0.41778613648576	18	84964316	84969649	protein_coding	ENSMUSG00000024645	Timm21
ENSMUSG00000026088	9.9128637872126	3.68130204095469	1.42908578269411	6.23156174625791	0.909227718469019	6.39332839542311	2770	0.425631768953069	1	37913882	37929492	protein_coding	ENSMUSG00000026088	Mitd1
ENSMUSG00000108079	11.5877318325356	4.46267249603698	1.37661836279997	7.12505933649867	0.909043001113737	7.25682772741815	2285	0.52691466083151	6	87705968	87708464	lncRNA	ENSMUSG00000108079	Gm44210
ENSMUSG00000073779	2.74013942226472	7.91462795206806	-1.53027223280854	5.17448852980335	0.908961508162877	-5.39602304031138	3221	0.525302701024527	4	107663230	107680219	lncRNA	ENSMUSG00000073779	Lrp8os2
ENSMUSG00000083992	32.7434208091807	76.6067277804678	-1.22626604591844	43.8633069712871	0.908890880938799	-43.8804446977551	599	0.54424040066778	11	86521254	86521852	processed_pseudogene	ENSMUSG00000083992	Gm11478
ENSMUSG00000097563	3.0582082741215	8.48000553300997	-1.47137854375498	5.42179725888847	0.908836552304892	-5.61790355341858	1924	0.446985446985447	6	40095713	40106411	lncRNA	ENSMUSG00000097563	Gm26638
ENSMUSG00000051599	2.44033351320467	7.25005805435087	-1.57091421730589	4.8097245411462	0.908708880015212	-5.05976497871569	2813	0.488446498400284	18	37427865	37430677	protein_coding	ENSMUSG00000051599	Pcdhb2
ENSMUSG00000027315	1.77207346085103	5.89646933339761	-1.73441294958877	4.12439587254658	0.908627387064352	-4.47424067224601	2767	0.574268160462595	2	119067843	119080008	protein_coding	ENSMUSG00000027315	Spint1
ENSMUSG00000035295	11.9551692313562	4.61733495279618	1.37250225432774	7.33783427856001	0.908540461250102	7.46509037706477	2871	0.551027516544758	2	38887488	38896180	protein_coding	ENSMUSG00000035295	Wdr38
ENSMUSG00000050323	37.3208714996301	15.6880102360685	1.25032029375792	21.6328612635617	0.908469834026023	21.6689636873914	1235	0.495546558704453	4	11051045	11076205	protein_coding	ENSMUSG00000050323	Ndufaf6
ENSMUSG00000025227	12.9403073358394	5.09132999815346	1.34575739909521	7.8489773376859	0.908423654687203	7.96351104882302	2804	0.583095577746077	19	46329560	46363691	protein_coding	ENSMUSG00000025227	Mfsd13a
ENSMUSG00000092805	27.0528400892403	63.2930068144831	-1.22626604591844	36.2401667252428	0.908385624643468	-36.2609074995203	290	0.517241379310345	9	88435289	88435578	misc_RNA	ENSMUSG00000092805	Gm26461
ENSMUSG00000006412	61.7662288563063	26.3221648256182	1.23054010331203	35.4440640306881	0.908309564555999	35.4654184235485	1937	0.47805885389778	1	171173238	171186822	protein_coding	ENSMUSG00000006412	Pfdn2
ENSMUSG00000031107	7.33403650923582	17.9758450621618	-1.29338024177698	10.6418085529259	0.908067802135115	-10.7201176172161	1872	0.455662393162393	X	47783881	47799600	protein_coding	ENSMUSG00000031107	Rbmx2
ENSMUSG00000040877	2.04603683128513	6.38256206140903	-1.64130354519729	4.3365252301239	0.908037921386467	-4.63673682658164	4793	0.522428541623201	12	108859557	108994378	protein_coding	ENSMUSG00000040877	Wdr25
ENSMUSG00000104436	21.4208791400814	8.84856352333604	1.27550251927631	12.5723156167454	0.908018906364599	12.6368519277445	3342	0.389587073608618	1	138896248	138899589	lncRNA	ENSMUSG00000104436	Gm37423
ENSMUSG00000037653	28.2017637010943	11.7904257184801	1.25816957884875	16.4113379826142	0.907970010594084	16.459495893518	3373	0.480581085087459	5	69266628	69499022	protein_coding	ENSMUSG00000037653	Kctd8
ENSMUSG00000049230	4.28706209064464	11.144488145841	-1.37826913936349	6.85742605519634	0.907831472577622	-6.99456345478454	1830	0.473224043715847	3	10153170	10157625	protein_coding	ENSMUSG00000049230	Myef2l
ENSMUSG00000053574	1.53085459449729	5.41219210454438	-1.82187579083911	3.88133751004709	0.907744546763372	-4.2876581328441	3203	0.453949422416485	11	72105964	72109270	protein_coding	ENSMUSG00000053574	4930563E22Rik
ENSMUSG00000047227	22.5811124100156	9.3921640229094	1.26558705041123	13.1889483871061	0.907744546763372	13.2495309403736	1520	0.464473684210526	12	64964680	64971366	protein_coding	ENSMUSG00000047227	Gm527
ENSMUSG00000036334	3.67145686925404	0.502325450908596	2.86965837408009	3.16913141834545	0.907714666014723	4.27531672869651	10150	0.413399014778325	3	59224156	59251815	protein_coding	ENSMUSG00000036334	Igsf10
ENSMUSG00000038622	46.343683865956	19.7920466691328	1.22745192152446	26.5516371968232	0.907407709233151	26.5799939061577	1185	0.437974683544304	15	52575804	52593960	protein_coding	ENSMUSG00000038622	Med30
ENSMUSG00000113965	8.20426000091994	2.93253001798404	1.48422733688657	5.2717299829359	0.907399559938065	5.47668401503563	3825	0.402091503267974	13	32522802	32526626	TEC	ENSMUSG00000113965	A730091E23Rik
ENSMUSG00000032532	45.8395345956572	19.5348786464454	1.23054010331203	26.3046559492118	0.907383261347893	26.3334227466211	1305	0.49272030651341	9	121318890	121324760	protein_coding	ENSMUSG00000032532	Cck
ENSMUSG00000042148	5.16649563772123	13.0948653106465	-1.34174326333838	7.92836967292531	0.907117051041752	-8.04110195528422	3037	0.48534738228515	11	63853453	63970294	protein_coding	ENSMUSG00000042148	Cox10
ENSMUSG00000111271	11.9802062349821	28.4738754720963	-1.24898612241853	16.4936692371142	0.907081737429712	-16.5408914885904	573	0.467713787085515	9	40253604	40254234	lncRNA	ENSMUSG00000111271	Gm48127
ENSMUSG00000034055	3.29029789390225	0.162920700646181	4.33597637830263	3.12737719325607	0.907081737429712	5.34613685403737	6259	0.435692602652181	X	101557581	101687852	protein_coding	ENSMUSG00000034055	Phka1
ENSMUSG00000074890	3.51283147427449	9.43622108229192	-1.42557485414185	5.92338960801743	0.906956781571727	-6.09252066989768	3350	0.452238805970149	2	120958788	120971134	protein_coding	ENSMUSG00000074890	Lcmt2
ENSMUSG00000050840	5.3775274105606	1.52500598007645	1.81812807344001	3.85252143048416	0.906935050118165	4.25998956146261	4012	0.498753738783649	1	104696254	104923206	protein_coding	ENSMUSG00000050840	Cdh20
ENSMUSG00000055320	2.38481650381383	7.06365088742655	-1.56653577679532	4.67883438361271	0.906750332762883	-4.93411851593132	13570	0.470154753131909	7	112278525	112506014	protein_coding	ENSMUSG00000055320	Tead1
ENSMUSG00000027165	12.1182720963984	4.75505089925134	1.3496513151997	7.36322119714711	0.906696004128976	7.48589240309643	4289	0.438563767778037	2	101391126	101479877	protein_coding	ENSMUSG00000027165	Iftap
ENSMUSG00000036555	6.68061536639252	2.20260341438529	1.60077124200086	4.47801195200724	0.906592779724554	4.75552937237661	12037	0.519980061477112	5	140647582	140688133	protein_coding	ENSMUSG00000036555	Iqce
ENSMUSG00000023873	4.70650959231439	12.0124162147906	-1.3517969280023	7.30590662247625	0.906473256729959	-7.42991430037378	2292	0.484729493891798	17	9207165	9230781	protein_coding	ENSMUSG00000023873	1700010I14Rik
ENSMUSG00000049717	6.22106112202109	15.2899292381521	-1.29734914397993	9.06886811613098	0.906394480210795	-9.16119444773237	5202	0.429065743944637	8	10019049	10027686	protein_coding	ENSMUSG00000049717	Lig4
ENSMUSG00002075789	54.3039501791347	23.2509597961275	1.2237668747166	31.0529903830071	0.906386330915709	31.0770947337551	307	0.495114006514658	18	13094556	13094862	misc_RNA	ENSMUSG00002075789	Gm55066
ENSMUSG00000038286	10.6557876073069	25.2766073243276	-1.24616560335615	14.6208197170207	0.906312987259935	-14.67383037617	2945	0.478438030560272	13	34221580	34258057	protein_coding	ENSMUSG00000038286	Bphl
ENSMUSG00000120285	8.1253351765803	2.9246290593053	1.47417367222265	5.200706117275	0.906234210740771	5.40560192153806	3138	0.352772466539197	14	111746880	111912267	lncRNA	ENSMUSG00000120285	
ENSMUSG00000031938	0.360837256272638	3.47067101625836	-3.26579441010508	3.10983375998572	0.905777850215956	-4.50959855683635	10871	0.4374942507589	9	15194633	15217744	protein_coding	ENSMUSG00000031938	4931406C07Rik
ENSMUSG00000030707	31.0091842920146	13.190781154294	1.23316557271885	17.8184031377206	0.905734387308831	17.8610242625688	2783	0.520661157024793	7	126298945	126306959	protein_coding	ENSMUSG00000030707	Coro1a
ENSMUSG00000067995	42.1144673168388	18.0727588949936	1.22049916088269	24.0417084218452	0.905527938499986	24.0726683614994	1467	0.479209270620314	14	76134377	76248305	protein_coding	ENSMUSG00000067995	Gtf2f2
ENSMUSG00000092607	17.2126037981194	7.06503925180912	1.28469587335893	10.1475645463103	0.905462744139299	10.2285634234999	2165	0.490993071593534	3	95036847	95041322	protein_coding	ENSMUSG00000092607	Scnm1
ENSMUSG00000031848	10.3924084639543	24.5597462751553	-1.24076561561356	14.167337811201	0.905207399559938	-14.2215667199354	1038	0.590558766859345	8	71125898	71131402	protein_coding	ENSMUSG00000031848	Lsm4
ENSMUSG00000064994	2012.18022626729	4600.07322366496	-1.19289729633328	2587.89299739767	0.905131339472469	-2587.89327233251	135	0.533333333333333	16	55856116	55856250	snoRNA	ENSMUSG00000064994	Gm22422
ENSMUSG00000075553	6.48317453426036	2.12885316355835	1.6066239682463	4.35432137070201	0.905098742292125	4.6412665485507	2874	0.476687543493389	14	67106299	67109172	lncRNA	ENSMUSG00000075553	Gm5464
ENSMUSG00000050394	2.36685145591704	6.97315016526775	-1.55884138500532	4.60629870935071	0.905017249341265	-4.86291828672571	2486	0.509251810136766	X	133649210	133652166	protein_coding	ENSMUSG00000050394	Armcx6
ENSMUSG00000115007	15.5896854791326	36.2807503945414	-1.21861247337501	20.6910649154087	0.904968353570749	-20.7269193006082	1321	0.479182437547313	14	34394422	34395742	lncRNA	ENSMUSG00000115007	5830448L01Rik
ENSMUSG00000039987	3.96285650030003	10.301695276968	-1.37826913936349	6.338838776668	0.904884144188194	-6.48694865534726	6929	0.414489825371626	5	20963661	21087122	protein_coding	ENSMUSG00000039987	Phtf2
ENSMUSG00000030087	17.5683527989065	7.30720648759906	1.26558705041123	10.2611463113074	0.904870562029718	10.3388990808609	2791	0.562880687925475	6	90439558	90452220	protein_coding	ENSMUSG00000030087	Klf15
ENSMUSG00000020182	25.7202102731429	10.9721120682658	1.22906117438612	14.7480982048771	0.90464238176731	14.7992226833399	4461	0.426810132257341	11	11764101	11848144	protein_coding	ENSMUSG00000020182	Ddc
ENSMUSG00000030034	14.1501288735283	5.75751944046427	1.29729591013857	8.39260943306403	0.904617933882053	8.49228295421305	1594	0.571518193224592	6	83098746	83102412	protein_coding	ENSMUSG00000030034	Ino80b
ENSMUSG00000107947	5.45487582145528	13.5500582848613	-1.31268079773592	8.09518246340606	0.904609784586967	-8.20092128925657	3236	0.381953028430161	6	77516830	77520065	TEC	ENSMUSG00000107947	Gm44438
ENSMUSG00000046480	9.64524432125915	22.7195892920983	-1.23604706671103	13.0743449708392	0.904506560182544	-13.1326428706347	4982	0.545363307908471	9	45049693	45065450	protein_coding	ENSMUSG00000046480	Scn4b
ENSMUSG00000033703	6.11446085949856	1.9562986385505	1.64409867366496	4.15816222094806	0.904411485073208	4.47139502889943	6255	0.518625099920064	8	111609088	111629120	protein_coding	ENSMUSG00000033703	Fcsk
ENSMUSG00000020621	72.8872971998958	31.6940206796248	1.20145671299151	41.193276520271	0.90434629071252	41.2107938374002	1480	0.496621621621622	12	10440772	10445562	protein_coding	ENSMUSG00000020621	Rdh14
ENSMUSG00000021668	13.2450763537947	5.3253915532125	1.31449665089218	7.91968480058222	0.904071931111292	8.0280326846482	5553	0.411489285071133	13	96617198	96679087	protein_coding	ENSMUSG00000021668	Polk
ENSMUSG00000072893	0.873099584432836	4.17620642858304	-2.25797490564578	3.3031068441502	0.90405563252112	-4.00112053035121	5616	0.522792022792023	11	59396488	59404473	lncRNA	ENSMUSG00000072893	4933439C10Rik
ENSMUSG00000036580	16.5933240818098	6.9016627096071	1.26558705041123	9.69166137220273	0.904028468204167	9.77394550504632	7683	0.474293895613693	3	55019529	55044743	protein_coding	ENSMUSG00000036580	Spg20
ENSMUSG00000030088	1.95438199271804	6.09664702486717	-1.64130354519729	4.14226503214913	0.903974139570261	-4.45558491379557	4516	0.54340124003543	6	90463409	90577185	protein_coding	ENSMUSG00000030088	Aldh1l1
ENSMUSG00000084235	62.1689755629526	27.1091383424905	1.19741554776965	35.0598372204621	0.903862765870752	35.0802792166673	489	0.411042944785276	5	22733319	22734242	transcribed_processed_pseudogene	ENSMUSG00000084235	Gm15421
ENSMUSG00000022594	12.621177004311	29.3098603938559	-1.21553963932539	16.6886833895449	0.903813870100236	-16.7328924544218	4662	0.561132561132561	15	74619701	74624895	protein_coding	ENSMUSG00000022594	Lynx1
ENSMUSG00000028295	16.2361830005788	6.75311698903609	1.26558705041123	9.48306601154274	0.903680764947165	9.56714437862446	1510	0.419205298013245	4	34768664	34778423	protein_coding	ENSMUSG00000028295	Smim8
ENSMUSG00000110393	7.72597069921594	2.77022728971597	1.47971185576408	4.95574340949997	0.903582973406134	5.17193773327668	3681	0.447161097527846	13	65388738	65397980	lncRNA	ENSMUSG00000110393	Gm36445
ENSMUSG00000025858	22.5904012263093	9.64770682966776	1.22745192152446	12.9426943966415	0.903572107679352	13.0007683028546	2431	0.560674619498149	5	139238079	139255806	protein_coding	ENSMUSG00000025858	Get4
ENSMUSG00000031577	18.4939390684509	7.75966097698009	1.2529870136316	10.7342780914708	0.903270583761171	10.807159784206	6045	0.459222497932175	8	31640343	31654730	protein_coding	ENSMUSG00000031577	Tti2
ENSMUSG00000051319	44.1299453955733	100.697415702764	-1.19019679121092	56.5674703071911	0.903094015700975	-56.5799899731058	800	0.4625	2	127633308	127634408	protein_coding	ENSMUSG00000051319	Mtln
ENSMUSG00000042305	20.6368992684125	47.4954069717112	-1.20256178532718	26.8585077032987	0.903072284247413	-26.8854159516955	3564	0.45314253647587	1	134273835	134289717	protein_coding	ENSMUSG00000042305	Tmem183a
ENSMUSG00000024357	10.8455434292574	25.2259186712102	-1.21780446717025	14.3803752419528	0.90288213402874	-14.431848108251	3436	0.443247962747381	18	35399449	35632833	protein_coding	ENSMUSG00000024357	Sil1
ENSMUSG00000025766	6.41068075398736	15.4370236625342	-1.26784514966984	9.02634290854688	0.902846820416701	-9.11494912910741	5813	0.39360055049028	3	41697046	41757755	protein_coding	ENSMUSG00000025766	D3Ertd751e
ENSMUSG00000028563	39.2615172558481	89.8152543319399	-1.19384456822607	50.5537370760918	0.902825088963138	-50.5678316443538	1124	0.430604982206406	4	98243607	98271543	protein_coding	ENSMUSG00000028563	Tm2d1
ENSMUSG00000108910	3.76937393940408	9.79872516346364	-1.37826913936349	6.02935122405956	0.902702849536848	-6.18487687861208	1561	0.349775784753363	7	131002965	131004525	TEC	ENSMUSG00000108910	Gm44625
ENSMUSG00000021094	4.43113449640197	11.2310381102608	-1.34174326333838	6.79990361385884	0.902700133105153	-6.93101465461475	3541	0.451567353854843	12	72697127	72711683	protein_coding	ENSMUSG00000021094	Dhrs7
ENSMUSG00000120261	4.78606858582216	11.9440195062307	-1.31937545030993	7.15795092040858	0.902694700241762	-7.27853096152366	2049	0.50854075158614	10	37015277	37017325	lncRNA	ENSMUSG00000120261	
ENSMUSG00000040621	5.52043278861659	13.5306722783944	-1.29338024177698	8.01023948977779	0.902691983810067	-8.11398602004062	2487	0.461600321672698	X	164953450	164973508	protein_coding	ENSMUSG00000040621	Gemin8
ENSMUSG00000067594	6.35709437443339	15.3079867878389	-1.26784514966984	8.9508924134055	0.902667535924809	-9.04023817827282	2931	0.497441146366428	15	101767166	101778140	protein_coding	ENSMUSG00000067594	Krt77
ENSMUSG00000041205	7.47458424721769	17.7207554648273	-1.24537486886615	10.2461712176096	0.902586042973949	-10.3215785219401	3280	0.504878048780488	16	20052053	20060108	protein_coding	ENSMUSG00000041205	Map6d1
ENSMUSG00000026558	1.07686543180999	4.47900731483653	-2.05634104447613	3.40214188302654	0.902303534077636	-3.97531230011437	5464	0.540080527086384	1	167050452	167112889	protein_coding	ENSMUSG00000026558	Uck2
ENSMUSG00000020023	10.0081893032507	23.3795874621124	-1.2240684902142	13.3713981588617	0.902265504033901	-13.4273092014575	7153	0.498532084440095	10	94147811	94426818	protein_coding	ENSMUSG00000020023	Tmcc3
ENSMUSG00000030611	11.739089219203	4.69484652552693	1.3221705787776	7.0442426936761	0.902156846766088	7.16725122810651	2172	0.523941068139963	7	78432867	78442737	protein_coding	ENSMUSG00000030611	Mrps11
ENSMUSG00000035212	11.3670389732187	26.3257706016217	-1.21161926995404	14.958731628403	0.902021025181322	-15.0077204526839	1898	0.472602739726027	4	101504915	101516561	protein_coding	ENSMUSG00000035212	Leprot
ENSMUSG00000031902	7.5268540671283	2.69583324455722	1.48131574146667	4.83102082257109	0.901811859940782	5.05302468963218	11726	0.422479959065325	8	106785472	106857169	protein_coding	ENSMUSG00000031902	Nfatc3
ENSMUSG00000028684	9.46222938281514	22.0395049244651	-1.21983977675901	12.57727554165	0.901730366989922	-12.636291747643	2591	0.487070629100733	4	116847162	116851610	protein_coding	ENSMUSG00000028684	Urod
ENSMUSG00000097787	5.10038770003999	12.5355731909956	-1.29734914397993	7.43518549095561	0.901629859017195	-7.5475226456303	2115	0.497872340425532	19	32366591	32368705	lncRNA	ENSMUSG00000097787	2700046G09Rik
ENSMUSG00000090223	38.2325712762168	86.4675417982135	-1.1773564454375	48.2349705219967	0.901610843995328	-48.2493372955267	1026	0.471734892787524	16	96268806	96326993	protein_coding	ENSMUSG00000090223	Pcp4
ENSMUSG00000025736	24.880964743185	10.7183397227217	1.21496097734126	14.1626250204633	0.901610843995328	14.2146430713794	2759	0.54512504530627	17	26047841	26050817	protein_coding	ENSMUSG00000025736	Jmjd8
ENSMUSG00000111003	53.0844547335164	23.2414966460273	1.19158646896745	29.8429580874891	0.901436992366827	29.8667377817641	351	0.339031339031339	9	121948211	121948561	TEC	ENSMUSG00000111003	Gm47122
ENSMUSG00000043964	3.66432677528243	9.52564843852825	-1.37826913936349	5.86132166324582	0.901398962323092	-6.02118904042686	2141	0.546473610462401	7	127368987	127374322	protein_coding	ENSMUSG00000043964	Orai3
ENSMUSG00000107512	5.27675947518812	12.87312926035	-1.28663866389793	7.59636978516193	0.901379947301225	-7.70456182818712	4832	0.412458609271523	6	77405661	77410492	TEC	ENSMUSG00000107512	Gm44433
ENSMUSG00000033063	23.3418648436759	10.0598812898059	1.21430654546754	13.28198355387	0.901053975497786	13.3373770851558	6386	0.391011587848418	13	64883996	65051769	protein_coding	ENSMUSG00000033063	Cntnap3
ENSMUSG00000021115	6.31822724653528	15.1305682479848	-1.25987443856126	8.81234100144952	0.900945318229973	-8.90194571578419	5122	0.46837172979305	12	105976487	106043685	protein_coding	ENSMUSG00000021115	Vrk1
ENSMUSG00000034674	4.01463341480632	10.2465418549684	-1.3517969280023	6.2319084401621	0.900861108847418	-6.37683602902882	5374	0.466691477484183	10	82465662	82486633	protein_coding	ENSMUSG00000034674	Tdg
ENSMUSG00000103272	10.6156394713751	4.18698294840946	1.34220833201414	6.42865652296563	0.900703555809089	6.56727857615289	2679	0.390070921985816	1	86048605	86051283	TEC	ENSMUSG00000103272	Gm37914
ENSMUSG00000085741	2.55714590152532	7.23834747238563	-1.50112588714903	4.68120157086031	0.900703555809089	-4.91599705818606	6903	0.491525423728814	2	156685045	156704926	lncRNA	ENSMUSG00000085741	5430405H02Rik
ENSMUSG00000041440	5.08056987428921	1.44079217992858	1.81812807344001	3.63977769436064	0.900695406514003	4.06860803663807	8493	0.441304603791358	9	96001415	96066661	protein_coding	ENSMUSG00000041440	Gk5
ENSMUSG00000028015	5.742721764015	1.79142806716768	1.68062454969007	3.95129369684731	0.900681824355527	4.29385849275058	5123	0.414991216084326	3	81839908	81864032	protein_coding	ENSMUSG00000028015	Ctso
ENSMUSG00000035443	18.1281918123775	41.3253309097999	-1.18879134049978	23.1971390974224	0.900600331404667	-23.2275803121292	2813	0.462851048702453	9	26911006	26918632	protein_coding	ENSMUSG00000035443	Thyn1
ENSMUSG00000055553	5.55792763168429	13.4849710152604	-1.27873346581258	7.92704338357606	0.900567734224323	-8.02951904423211	3176	0.513853904282116	8	70960922	70980606	protein_coding	ENSMUSG00000055553	Kxd1
ENSMUSG00000035829	11.6932880168611	4.71840848886914	1.30930842784055	6.97487952799194	0.900535137043979	7.09670578432102	5619	0.548674141306282	2	28336812	28345520	protein_coding	ENSMUSG00000035829	Ppp1r26
ENSMUSG00000112734	5.06991002410984	12.426433514168	-1.29338024177698	7.35652349005811	0.900510689158721	-7.46935541459876	2708	0.324593796159527	10	53213849	53221181	lncRNA	ENSMUSG00000112734	Gm47644
ENSMUSG00000033543	9.45044543517754	21.9213486248992	-1.21388232146261	12.4709031897217	0.900494390568549	-12.5298418448825	4047	0.411168766987892	9	69919832	69930148	protein_coding	ENSMUSG00000033543	Gtf2a2
ENSMUSG00000030225	0.965340670097169	4.26608867007645	-2.14380388572647	3.30074799997928	0.900486241273463	-3.93583948603384	8127	0.464870185800418	6	137731544	137834338	protein_coding	ENSMUSG00000030225	Dera
ENSMUSG00000049600	6.5222405440805	15.5016918247137	-1.24898612241853	8.97945128063322	0.900475375546682	-9.06589828065921	4210	0.547743467933492	7	12737825	12743961	protein_coding	ENSMUSG00000049600	Zbtb45
ENSMUSG00000022394	3.95895220818151	10.1200200597683	-1.35402159311682	6.16106785158678	0.900412897617689	-6.30810047054442	5945	0.540285954583684	15	81548090	81572516	protein_coding	ENSMUSG00000022394	L3mbtl2
ENSMUSG00000035632	26.2739657129861	11.4430710096165	1.19915968867225	14.8308947033696	0.900301523918181	14.8792950660094	7129	0.52966755505681	7	3648267	3664108	protein_coding	ENSMUSG00000035632	Cnot3
