dStr_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000028295	4.81609249622005	16.6457291914081	-1.78921706592411	11.829636695188	0.956022954480538	-11.9641799572362	1510	0.419205298013245	4	34768664	34778423	protein_coding	Smim8
ENSMUSG00000055782	30.401714056433	9.10478188585388	1.73945630395051	21.2969321705792	0.955893121445821	21.3678503390398	5946	0.392532795156408	15	91030074	91076002	protein_coding	Abcd2
ENSMUSG00000107534	24.0597487900889	7.16430001896211	1.74772391993411	16.8954487711268	0.9558567681961	16.9856035535415	2159	0.361741547012506	6	83939259	83942030	lncRNA	Gm43920
ENSMUSG00000058351	11.5207431160161	3.15307480041976	1.86940247652236	8.36766831559633	0.955838591571239	8.57394533800296	1533	0.4853228962818	14	30810089	30850913	protein_coding	Smim4
ENSMUSG00000120735	11.3914468503952	37.7364970653396	-1.72800951103229	26.3450502149444	0.955807431642907	-26.4016606996257	2280	0.50219298245614	16	71824401	71826680	lncRNA	
ENSMUSG00000111929	16.6724164935774	4.84820829392527	1.78193963527202	11.8242081996521	0.955786658357352	11.957725887997	997	0.397191574724173	12	79197710	79198706	lncRNA	Gm48780
ENSMUSG00000106596	79.4972494914693	24.6583234915234	1.68883023088054	54.8389259999459	0.955272519539872	54.8649246092281	1529	0.427730542838457	3	136406972	136408500	TEC	Gm42822
ENSMUSG00000035356	8.07435196442518	1.92652995976225	2.06734185413427	6.14782200466292	0.95524135961154	6.48610959997385	5018	0.418094858509366	16	55631738	55659262	protein_coding	Nfkbiz
ENSMUSG00000104724	13.49982989457	3.82323680037339	1.82007476415879	9.67659309419662	0.955215393004596	9.84627472995657	1770	0.438983050847458	3	138682073	138683842	TEC	Gm43162
ENSMUSG00000068615	2.16512668167289	8.73047970789377	-2.01160948726055	6.56535302622089	0.955168653112098	-6.86661729588481	2879	0.484543244182008	2	113840082	113844100	protein_coding	Gjd2
ENSMUSG00000032519	3.78194376685853	13.3730774971717	-1.82213168839684	9.59113373031313	0.955077769987796	-9.76268457559754	2747	0.54022570076447	9	119939440	119953570	protein_coding	Slc25a38
ENSMUSG00000036437	7.5195422174004	25.1899091032956	-1.74412917639557	17.6703668858952	0.955033626755992	-17.7562341859442	3454	0.439200926462073	8	67149844	67159444	protein_coding	Npy1r
ENSMUSG00000027716	15.3371463776496	4.45992218955849	1.78193963527202	10.8772241880911	0.954955726935161	11.0222191459682	5419	0.450636648828197	3	36674631	36744316	protein_coding	Trpc3
ENSMUSG00000109139	20.2607044728356	6.01700871665165	1.7515659862285	14.243695756184	0.954877827114331	14.3509878474914	2410	0.445228215767635	8	9668153	9670562	TEC	Gm44798
ENSMUSG00000032121	11.9003431014437	3.32210561446288	1.84083332432559	8.57823748698087	0.954875230453637	8.77352983188588	2619	0.454371897670867	9	37119519	37135996	protein_coding	Tmem218
ENSMUSG00000041669	18.2408611018618	5.40074152965754	1.75594442673907	12.8401195722043	0.954825893900444	12.9596300664139	1253	0.549880287310455	12	103163167	103208409	protein_coding	Prima1
ENSMUSG00000032415	3.48234621035544	12.4217055182123	-1.83473172517647	8.9393593078569	0.954558437848926	-9.12569916983552	1790	0.463687150837989	9	86189359	86347003	protein_coding	Ube2cbp
ENSMUSG00000029402	19.2817363169272	5.74154556085345	1.74772391993411	13.5401907560738	0.954553244527538	13.652520082797	1347	0.561247216035635	5	124621197	124629187	protein_coding	Snrnp35
ENSMUSG00000032562	14.5704412532601	47.3261592364671	-1.69959327579373	32.755717983207	0.954441588117681	-32.7997816745556	3779	0.571579783011379	9	107491324	107512566	protein_coding	Gnai2
ENSMUSG00000083274	6.6087783254201	22.1389175681381	-1.74412917639557	15.530139242718	0.954387058243099	-15.627770521804	786	0.44910941475827	2	140969200	140969985	processed_pseudogene	Zcchc9-ps
ENSMUSG00000027315	18.7730385391406	5.59007001840954	1.74772391993411	13.182968520731	0.954355898314767	13.2983156045755	2767	0.574268160462595	2	119067843	119080008	protein_coding	Spint1
ENSMUSG00000098923	9.19706048827939	30.1248160676932	-1.71170769870319	20.9277555794138	0.954316948404352	-20.9976402683131	2824	0.492563739376771	1	119453890	119456713	protein_coding	Tmem185b
ENSMUSG00000104153	30.1245312512243	9.22102950981209	1.70793905382824	20.9035017414123	0.954311755082963	20.9731600114245	2621	0.370469286531858	2	14616028	14618648	TEC	Gm38105
ENSMUSG00000020374	15.7453262556346	4.6125333917339	1.77129239107251	11.1327928639007	0.954306561761575	11.2728236784397	3563	0.560482739264665	11	49792662	49871821	protein_coding	Rasgef1c
ENSMUSG00000052613	2.92795595148507	10.7356009643502	-1.8744371987413	7.80764501286509	0.954252031886993	-8.0294978335474	23773	0.424094561056661	10	72935174	74485569	protein_coding	Pcdh15
ENSMUSG00000097383	0.574771758094628	5.08102958295029	-3.1440597832842	4.50625782485566	0.954236451922827	-5.49467665153628	3615	0.420746887966805	10	89522200	89536728	lncRNA	1500026H17Rik
ENSMUSG00000116881	29.3757917675846	9.00061510787409	1.706532232614	20.3751766597105	0.954215678637272	20.4465174583683	2900	0.355862068965517	16	74669927	74672826	TEC	Gm49674
ENSMUSG00000024593	2.82675550762851	10.3963224807103	-1.87885427840878	7.56956697308178	0.953922255978811	-7.79925878269631	7718	0.479139673490542	18	57266162	57430539	protein_coding	Megf10
ENSMUSG00000097563	12.4192821795161	3.51721888599839	1.82007476415879	8.90206329351768	0.953898886032562	9.08622050298817	1924	0.446985446985447	6	40095713	40106411	lncRNA	Gm26638
ENSMUSG00000031109	4.76997223487621	16.2009847493193	-1.76402873383327	11.4310125144431	0.953865129443536	-11.5663237236014	4356	0.415059687786961	X	48098584	48377136	protein_coding	Enox2
ENSMUSG00000029313	12.3024735365486	3.47524983606426	1.82375981096665	8.82722370048431	0.953787229622705	9.01365509138713	9458	0.504123493338972	5	103840240	104003188	protein_coding	Aff1
ENSMUSG00000106751	20.103108968327	6.01285045216191	1.74129765077467	14.090258516165	0.953743086390901	14.1974470437806	1447	0.409813407049067	5	130255057	130256503	TEC	Gm42467
ENSMUSG00000046480	334.27471382335	107.500990471702	1.63668427426474	226.773723351648	0.953732699748124	226.779629460372	4982	0.545363307908471	9	45049693	45065450	protein_coding	Scn4b
ENSMUSG00000019880	2.35349503860592	9.07289620726611	-1.94675834291059	6.71940116866019	0.953644413284516	-6.99572870479437	3090	0.502588996763754	10	29328412	29411863	protein_coding	Rspo3
ENSMUSG00000106341	4.34282376906844	14.8175477081686	-1.77060138775676	10.4747239391002	0.953566513463686	-10.6233173196834	2153	0.352066883418486	3	105690191	105692343	lncRNA	Gm43330
ENSMUSG00000082823	41.7948256855878	12.9638489208063	1.68883023088054	28.8309767647815	0.953524966892576	28.8803976558514	522	0.442528735632184	16	67389593	67390114	processed_pseudogene	Gm15828
ENSMUSG00000108918	3.25334014432998	11.6048292680585	-1.83473172517647	8.35148912372852	0.953299057412168	-8.55064974648855	1916	0.381002087682672	8	9759171	9761086	TEC	Gm44802
ENSMUSG00000087368	2.66005677803822	9.90110339035936	-1.89613226984062	7.24104661232114	0.953267897483836	-7.48519028659515	3515	0.44153627311522	X	135642573	135704113	lncRNA	BC065397
ENSMUSG00000016918	2.94358052843928	10.6996273885326	-1.86191655450271	7.75604686009333	0.95325231751967	-7.97640245674044	11294	0.463786081105012	1	12762501	12931416	protein_coding	Sulf1
ENSMUSG00000054850	6.51211838334333	21.4111303350861	-1.7171621287953	14.8990119517428	0.953122484484952	-14.9976399114908	2393	0.556205599665692	X	55419946	55423159	protein_coding	Smim10l2a
ENSMUSG00000024927	9.46914019439098	2.51753316096015	1.91122265221699	6.95160703343083	0.952896575004544	7.20955008121813	3072	0.596354166666667	19	5687511	5698158	protein_coding	Rela
ENSMUSG00000018593	10.6961716360838	34.4532521288739	-1.6875456480292	23.7570804927901	0.952829061826491	-23.8169411103754	3788	0.498152059134108	11	55285326	55314009	protein_coding	Sparc
ENSMUSG00000026856	0.964027175461837	5.68138631066046	-2.55909728256305	4.71735913519863	0.952694035470385	-5.36679197585145	3233	0.570986699659759	2	30282266	30290541	protein_coding	Dolpp1
ENSMUSG00000019865	0.965520402189628	5.69018647533001	-2.55909728256305	4.72466607314038	0.952694035470385	-5.37321583451711	3228	0.443308550185874	10	14581335	14646594	protein_coding	Nmbr
ENSMUSG00000093629	33.0100602817453	10.2390051241875	1.68883023088054	22.7710551575578	0.95267326218483	22.8335958740028	1133	0.497793468667255	12	85133148	85135002	lncRNA	Prox2os
ENSMUSG00000024064	12.5062557893657	3.60598849504771	1.79418323102677	8.90026729431798	0.952304536366233	9.07930897022476	5898	0.498304510003391	17	73800223	74017448	protein_coding	Galnt14
ENSMUSG00000106010	32.5276992856217	10.1664054224624	1.67785911305954	22.3612938631593	0.95229674638415	22.4241538176548	4184	0.394359464627151	5	52032761	52036944	TEC	Gm42616
ENSMUSG00000053465	29.1962515997013	9.05604434481217	1.68883023088054	20.1402072548892	0.952208459920542	20.210890525126	1708	0.584894613583138	14	119375753	120107227	protein_coding	Hs6st3
ENSMUSG00000041870	30.560988080405	9.53321599443644	1.68065629943484	21.0277720859685	0.95207603022513	21.0948288567665	5983	0.534681597860605	5	114912738	114944261	protein_coding	Ankrd13a
ENSMUSG00000109057	11.233991026511	3.18153697069153	1.82007476415879	8.05245405581947	0.95197995377944	8.25558528925788	2127	0.404325340855665	7	62783912	62786038	TEC	Gm44741
ENSMUSG00000112601	49.5711671005906	15.5924634485274	1.66865234894291	33.9787036520632	0.951821557477085	34.0196517109797	2976	0.434811827956989	10	90686961	90689936	TEC	Gm47590
ENSMUSG00000024544	23.9850296298173	7.37963918937938	1.70051203592817	16.605390440438	0.951780010905975	16.6922357059719	5371	0.47570284863154	18	68066328	68401701	protein_coding	Ldlrad4
ENSMUSG00000097040	5.20286150548544	17.2908734360347	-1.73263353755774	12.0880119305492	0.951735867674171	-12.2115540128425	5591	0.412627436952245	3	45234625	45332726	lncRNA	2610316D01Rik
ENSMUSG00000021303	14.6192508321958	46.5999910608385	-1.6724602962776	31.9807402286427	0.951619017942925	-32.0244417439954	3340	0.503293413173653	13	13958644	14002481	protein_coding	Gng4
ENSMUSG00000048721	16.3320516590469	51.0806378999356	-1.6450705056729	34.7485862408887	0.951593051335982	-34.7875049796492	2290	0.502620087336245	11	46126358	46130699	protein_coding	Fndc9
ENSMUSG00000118423	12.1820441510419	3.5424431433078	1.78193963527202	8.63960100773407	0.951541118122095	8.821451946057	2729	0.349578600219861	13	106970222	106983775	transcribed_unitary_pseudogene	Lrrc70
ENSMUSG00000020413	1.61069760117215	7.04440906806339	-2.12879302663089	5.43371146689123	0.951525538157929	-5.83583584893009	6450	0.422945736434108	11	8943137	8961191	protein_coding	Hus1
ENSMUSG00000064065	7.73145582968507	25.0192965653034	-1.69422922403713	17.2878407356184	0.951455428319182	-17.3706606081544	9003	0.411418416083528	10	6835796	7002478	protein_coding	Ipcef1
ENSMUSG00000050064	2.25956973774876	8.64405779384288	-1.93566063402726	6.38448805609413	0.951369738516268	-6.67146684234669	8276	0.49939584340261	3	98289777	98661128	protein_coding	Zfp697
ENSMUSG00000117333	24.3968677750929	7.56737952100743	1.68883023088054	16.8294882540855	0.951325595284464	16.9140126062131	1533	0.36986301369863	17	22996191	23026710	processed_pseudogene	Gm16386
ENSMUSG00000104936	23.70644187497	7.35322437348899	1.68883023088054	16.353217501481	0.951208745553219	16.4401906983916	2235	0.430425055928412	5	132025018	132027252	TEC	2610011E03Rik
ENSMUSG00000040260	7.44426212436511	1.78126616936806	2.06322574566204	5.66299595499705	0.951117862428916	6.02714058769792	9769	0.491862012488484	17	49763050	49871371	protein_coding	Daam2
ENSMUSG00000018417	39.372690944887	12.361852971238	1.67130030632296	27.010837973649	0.951107475786139	27.0624945774153	10792	0.470533728687917	1	51788924	51955230	protein_coding	Myo1b
ENSMUSG00000021708	7.1114804019568	22.987039905623	-1.69259887575549	15.8755595036662	0.951026979304614	-15.9655341441699	8327	0.425483367359193	13	92028519	92268164	protein_coding	Rasgrf2
ENSMUSG00000022799	4.84900794751944	0.520635167655704	3.21934494757932	4.32837277986373	0.951001012697671	5.39434822874551	11141	0.476258863656763	16	38418702	38533636	protein_coding	Arhgap31
ENSMUSG00000058603	12.5471008786961	39.6967547699224	-1.6616670162036	27.1496538912263	0.950980239412116	-27.2004566815728	414	0.560386473429952	1	127966306	127966719	processed_pseudogene	Rpl28-ps1
ENSMUSG00000106904	7.44488565492927	23.9321458532447	-1.68462816464691	16.4872601983154	0.950941289501701	-16.5731023317928	1535	0.411726384364821	6	29546603	29548137	TEC	Gm43029
ENSMUSG00000039231	3.35129017018077	11.5567670265556	-1.7859493520902	8.20547685637483	0.95078548986004	-8.39758688723936	5270	0.477229601518027	X	7927410	7940999	protein_coding	Suv39h1
ENSMUSG00000021361	11.3665202708538	35.9616115421179	-1.6616670162036	24.5950912712641	0.950642673521851	-24.6511592407852	914	0.524070021881838	13	41169768	41176062	protein_coding	Tmem14c
ENSMUSG00000103857	11.587590968349	3.36958080797734	1.78193963527202	8.21801016037165	0.950580353665187	8.40898328335388	2869	0.433600557685605	9	99189636	99192504	TEC	Gm37249
ENSMUSG00000007777	10.4098191658922	32.9347825145248	-1.6616670162036	22.5249633486326	0.950299914310197	-22.5861707938726	998	0.501002004008016	11	51576213	51579701	protein_coding	0610009B22Rik
ENSMUSG00000106364	19.5634357521734	6.06815368416602	1.68883023088054	13.4952820680073	0.950022071615902	13.600543578983	2549	0.384464495880738	3	122368173	122370721	TEC	Gm42994
ENSMUSG00000014773	6.40232253416853	1.37482730572463	2.21934494757932	5.0274952284439	0.95000908831243	5.49556187012503	4219	0.556529983408391	17	15587616	15597134	protein_coding	Dll1
ENSMUSG00000105958	5.94964730653238	19.1643052957672	-1.6875456480292	13.2146579892348	0.949868868634935	-13.3219741812777	2270	0.356828193832599	5	48956352	48958621	TEC	Gm43319
ENSMUSG00000092051	28.3973363018158	8.92263084097486	1.67021455271319	19.4747054608409	0.949842902027992	19.5461957791945	2817	0.440539581114661	10	20391073	20395514	transcribed_processed_pseudogene	Gm17229
ENSMUSG00000061544	1.01079972052543	5.64350691073379	-2.48109477056177	4.63270719020836	0.949809145438965	-5.25526470986165	5139	0.401829149640008	17	21949776	21988323	protein_coding	Zfp229
ENSMUSG00000027018	8.99947984022903	28.472724315225	-1.6616670162036	19.473244474996	0.949705279011192	-19.5440115548395	2886	0.412681912681913	2	71219302	71271966	protein_coding	Hat1
ENSMUSG00000032940	5.28126337639236	17.2004008557103	-1.70348719189822	11.919137479318	0.949562462673002	-12.0402536046316	2754	0.423021060275962	16	75389732	75399717	protein_coding	Rbm11
ENSMUSG00000073609	10.9204620121518	3.16147121544541	1.78836590443145	7.75899079670638	0.949458596245229	7.96242367571	4281	0.520205559448727	1	93752631	93780070	protein_coding	D2hgdh
ENSMUSG00000085151	5.13988844900947	16.7399607585922	-1.70348719189822	11.6000723095827	0.949328763210511	-11.7244849012871	1617	0.519480519480519	2	167030622	167034728	lncRNA	1110018N20Rik
ENSMUSG00000013846	2.88119969382057	10.1597951881808	-1.81812975783935	7.27859549436018	0.949307989924956	-7.50223621241435	6851	0.481097649978105	15	66974724	67048679	protein_coding	St3gal1
ENSMUSG00000071291	1.70661183204278	7.14627893575219	-2.06605727128293	5.43966710370941	0.949295006621485	-5.8188118071819	2435	0.481314168377823	13	67638286	67648674	protein_coding	Zfp58
ENSMUSG00000058488	0.334123055131659	4.56006006513537	-3.77060138775676	4.22593701000371	0.949193736854405	-5.66356587653682	9328	0.47041166380789	5	150876072	150917282	protein_coding	Kl
ENSMUSG00000035829	1.29423379058414	6.19369610555493	-2.25870234922533	4.89946231497079	0.949100257069409	-5.39504098948423	5619	0.548674141306282	2	28336812	28345520	protein_coding	Ppp1r26
ENSMUSG00000044813	24.0320714298052	7.55496040800796	1.66946490601361	16.4771110217973	0.949048323855522	16.5614703663969	3199	0.484213816817756	4	45423278	45532470	protein_coding	Shb
ENSMUSG00000105510	7.34575724170937	23.4359450620291	-1.67373984850417	16.0901878203197	0.948921087481499	-16.1770068051428	990	0.392929292929293	5	72711583	72712572	TEC	Gm43815
ENSMUSG00000003581	2.32728484040331	8.66247969362633	-1.89613226984062	6.33519485322302	0.948814624393031	-6.61286710988769	2232	0.567652329749104	11	4085202	4091172	protein_coding	Rnf215
ENSMUSG00000001755	3.26128342337089	11.1273736364447	-1.77060138775676	7.86609021307384	0.948671808054842	-8.06290298307888	2867	0.558423439134984	11	100973391	100977445	protein_coding	Coasy
ENSMUSG00000053552	1.6052224239123	6.87109174215083	-2.09776613101027	5.26586931823853	0.948627664823038	-5.66833330152521	3236	0.626081582200247	2	130137089	130212401	protein_coding	Ebf4
ENSMUSG00000069206	2.31449566186553	8.61487658228456	-1.89613226984062	6.30038092041903	0.948554958323596	-6.57952257592533	6733	0.424773503638794	13	67572668	67599743	protein_coding	Zfp874a
ENSMUSG00000020733	16.1906486143798	5.02198822757766	1.68883023088054	11.1686603868022	0.948469268520682	11.2956240369649	1925	0.585454545454545	11	115054167	115072007	protein_coding	Slc9a3r1
ENSMUSG00000102874	7.35435883098538	1.80091790947969	2.02986714871561	5.55344092150568	0.948461478538599	5.91278840396718	2684	0.358792846497765	9	71947834	71950517	TEC	Gm37137
ENSMUSG00000120525	4.68324546696937	15.2527328399569	-1.70348719189822	10.5694873729876	0.948334242164576	-10.7058830528222	1331	0.46656649135988	14	70896785	70898115	lncRNA	
ENSMUSG00000031328	21.5316052384671	6.84901059164458	1.65248838381682	14.6825946468226	0.948077172755836	14.7752936830897	9457	0.516337104790103	X	73267067	73293426	protein_coding	Flna
